timestamp,emg
0.0,0.0035680184963905
0.0287273771904625,0.0035757870808419
0.057454754380925,0.003618592912764
0.0861821315713875,0.0036211889477411
0.11490950876185,0.0036811968423796
0.1436368859523125,0.0037516770824408
0.172364263142775,0.0037225401384719
0.2010916403332375,0.0036280207762643
0.2298190175237,0.0035163152796656
0.2585463947141626,0.0032632763585109
0.2872737719046251,0.0034400148352319
0.3160011490950876,0.003217034787114
0.3447285262855501,0.0033107507978289
0.3734559034760126,0.0034125963957433
0.4021832806664751,0.0034145219881736
0.4309106578569376,0.0036154837119938
0.4596380350474001,0.0036177138132029
0.4883654122378627,0.0036384754751539
0.5170927894283252,0.0037265447477723
0.5458201666187876,0.0037446205917248
0.5745475438092502,0.0041484570870908
0.6032749209997127,0.0032117359287424
0.6320022981901752,0.0033478848972759
0.6607296753806376,0.003454616568324
0.6894570525711002,0.0033346245077909
0.7181844297615627,0.0034646847091443
0.7469118069520252,0.0036053646551483
0.7756391841424878,0.0034733579717903
0.8043665613329503,0.0034203547448531
0.8330939385234127,0.0036047983670133
0.8618213157138752,0.0036612256830384
0.8905486929043378,0.0036869971231388
0.9192760700948004,0.0038354218237615
0.9480034472852628,0.0041597557472763
0.9767308244757252,0.0044031235669862
1.0054582016661875,0.0044444497926352
1.0341855788566503,0.0043752703750716
1.062912956047113,0.0043060768498419
1.0916403332375753,0.004310007925239
1.1203677104280378,0.0042489376020762
1.1490950876185004,0.0042969037516212
1.1778224648089628,0.0040585211025848
1.2065498419994254,0.0037396593760221
1.235277219189888,0.0036406733282444
1.2640045963803503,0.0037244246580414
1.292731973570813,0.0037334985218528
1.3214593507612753,0.0037051518720598
1.350186727951738,0.0034785081020092
1.3789141051422005,0.0036389381522694
1.4076414823326628,0.0035396400004057
1.4363688595231254,0.0033631912464668
1.465096236713588,0.0034649673094211
1.4938236139040504,0.0033570428840369
1.522550991094513,0.0033702295309814
1.5512783682849756,0.0035043060853207
1.580005745475438,0.0035064570150695
1.6087331226659003,0.0034571135409736
1.637460499856363,0.003657992587134
1.6661878770468257,0.003709373112881
1.694915254237288,0.0036438899962859
1.7236426314277504,0.0036520848168538
1.752370008618213,0.0035030478308483
1.7810973858086756,0.0035673223262945
1.809824762999138,0.00378546629331
1.8385521401896008,0.0038179427533356
