timestamp,rms
0.0,0.0033306128237699
0.0051195621490478,0.0033521472735934
0.0441200733184814,0.0031256395115568
0.0469937324523925,0.0032334578134781
0.0879900455474853,0.0022587294664354
0.1304671764373779,0.0022390107282357
0.1367373466491699,0.0022909792014135
0.1785192489624023,0.002232836568325
0.1812303066253662,0.0023028524358056
0.2281124591827392,0.0023173409897235
0.2684869766235351,0.0022947637124085
0.273730993270874,0.0026511254924094
0.3174612522125244,0.0041123680596022
0.3283610343933105,0.0050595452379975
0.3624298572540283,0.0055526193137854
0.4055447578430176,0.0061077384366146
0.4110438823699951,0.0065759639612031
0.448399543762207,0.0070275893418439
0.4507844448089599,0.0074523021505818
0.4928338527679443,0.0080544063335292
0.544877290725708,0.0077418867991596
0.553978681564331,0.0075068590940485
0.5861737728118896,0.007707661996143
0.5922362804412842,0.0079791511074498
0.6283321380615234,0.0076512157581132
0.6773004531860352,0.0072808891398413
0.7189743518829346,0.0066351125494914
0.7238633632659912,0.0061710475910118
0.7660009860992432,0.0057405323785631
0.8073644638061523,0.0050093142963022
0.8100950717926025,0.0042037841536565
0.8521630764007568,0.0036103431398433
0.8559746742248535,0.0023508003770953
0.898801326751709,0.0023773994881338
0.9434285163879396,0.0022143634753032
0.9846093654632568,0.0024360239688161
0.9881150722503662,0.0023686614635666
1.034327745437622,0.002480741368594
1.0763015747070312,0.0026857137377988
1.0860188007354736,0.0025859680097447
1.11954927444458,0.0024563404523286
1.1270620822906494,0.0024371571054627
1.1649882793426514,0.0024696322244788
1.209733247756958,0.0025128999051906
1.2123799324035645,0.0024004202035306
1.2522039413452148,0.0023949445870124
1.2564876079559326,0.0020630849939778
1.3002798557281494,0.0021637062764038
1.3460705280303955,0.0021386654466333
1.3516511917114258,0.0021865029395606
1.392719268798828,0.0021359236343271
1.4031672477722168,0.0020445939188917
1.4392001628875732,0.0019997882868918
1.483618974685669,0.0019749515720934
1.494581937789917,0.0019034429544601
1.5336780548095703,0.001909324771101
1.5436341762542725,0.0019293173235738
1.5733942985534668,0.0019525419615335
1.617262363433838,0.0019671759169179
1.62913179397583,0.0020312671021615
1.6616861820220947,0.0020830625034531
1.667980670928955,0.0021031985425363
1.7088258266448977,0.0021038146446755
1.7544872760772705,0.0021378749001062
1.757509469985962,0.0021824532594806
1.7985444068908691,0.0020769130880849
1.8021869659423828,0.0022162965290153
1.845740795135498,0.002323266336322
1.8882577419281008,0.0023231208123263
1.8940997123718264,0.0022982232866164
1.933924436569214,0.002276001046712
1.9408831596374512,0.0022818855822861
1.983970642089844,0.0022527594330203
2.0268049240112305,0.0022019363933952
2.0307955741882324,0.0020977797854538
2.0742218494415283,0.0021130079538538
2.0789990425109863,0.0019534363591217
2.1177444458007812,0.0020356452561003
2.1241652965545654,0.0021122611571185
2.1731534004211426,0.0021248679725932
2.225621461868286,0.0022109510794434
2.269101858139038,0.0022414504919373
2.280102252960205,0.0022482276452524
2.3138272762298584,0.0023184106140545
2.317548990249634,0.0022290733082886
2.3612613677978516,0.0021948109476039
2.407754421234131,0.0021250270731866
2.448045015335083,0.0020624567250131
2.4588334560394287,0.0020772114970882
2.492175579071045,0.0020328199316907
2.5463993549346924,0.0020281300939885
2.555957794189453,0.0019988300614079
2.586121082305908,0.0020573141155576
2.587552309036255,0.0020973499785988
