participant,peak_number,peak_index,timestamp,amplitude,detection_method,added_peak
P10,1,153,4.395288710140764,0.0944369458598309,balanced_cleaned,False
P10,2,296,8.503303648376903,0.0438802704237316,balanced_cleaned,False
P10,3,442,12.697500718184427,0.0532394336892656,balanced_cleaned,False
P10,4,576,16.546969261706405,0.0513281276121759,balanced_cleaned,False
P10,5,714,20.511347313990232,0.039992214476965,balanced_cleaned,False
P10,6,856,24.590634875035907,0.0538745671742453,balanced_cleaned,False
P10,7,1001,28.756104567652972,0.0511014508141624,balanced_cleaned,False
P10,8,1140,32.74920999712726,0.0723794119967494,balanced_cleaned,False
P10,9,1280,36.771042803792014,0.0765904273109653,balanced_cleaned,False
P10,10,1427,40.99396725079,0.0783957359788483,balanced_cleaned,False
P10,11,1563,44.9008905486929,0.0549405747879626,balanced_cleaned,False
P10,12,1698,48.77908646940534,0.071504176230832,balanced_cleaned,False
P10,13,1836,52.74346452168917,0.0598170180556358,balanced_cleaned,False
P10,14,1973,56.67911519678253,0.0423725219686188,balanced_cleaned,False
P10,15,2128,61.13185866130422,0.0455066666074777,balanced_cleaned,False
P10,16,2267,65.1249640907785,0.1140402758481216,balanced_cleaned,False
P10,17,2409,69.20425165182418,0.0543410556317513,balanced_cleaned,False
P10,18,2546,73.13990232691755,0.0518983948724119,balanced_cleaned,False
P10,19,2684,77.10428037920137,0.0733863027164914,balanced_cleaned,False
P10,20,2829,81.26975007181844,0.0523889161874438,balanced_cleaned,False
P10,21,2965,85.17667336972134,0.0594950997579313,balanced_cleaned,False
P10,22,3100,89.05486929043377,0.0640757350208458,balanced_cleaned,False
P10,23,3243,93.16288422866992,0.0582937177401353,balanced_cleaned,False
P10,24,3383,97.18471703533469,0.0829656161241191,balanced_cleaned,False
P10,25,3529,101.3789141051422,0.0968111761582754,balanced_cleaned,False
P10,26,3667,105.34329215742602,0.0648479812545722,balanced_cleaned,False
P10,27,3807,109.36512496409075,0.0839488808314709,balanced_cleaned,False
P10,28,3948,113.41568514794598,0.0614658734065884,balanced_cleaned,False
P10,29,4088,117.43751795461074,0.064413822641127,balanced_cleaned,False
P10,30,4224,121.34444125251365,0.0717795588376002,balanced_cleaned,False
P10,31,4372,125.59609307670208,0.0609038816525725,balanced_cleaned,False
P10,32,4511,129.5891985061764,0.0520982700451745,balanced_cleaned,False
P10,33,4647,133.49612180407928,0.0569309500184164,balanced_cleaned,False
P10,34,4794,137.71904625107726,0.0507556736332202,balanced_cleaned,False
P10,35,4932,141.68342430336108,0.0753325720238433,balanced_cleaned,False
P10,36,5070,145.64780235564493,0.0636367745049258,balanced_cleaned,False
P10,37,5209,149.6409077851192,0.0602708609583764,balanced_cleaned,False
P10,38,5345,153.54783108302212,0.0489756626749271,balanced_cleaned,False
P10,39,5489,157.68457339844872,0.0487140792680969,balanced_cleaned,False
P10,40,5624,161.56276931916116,0.0509742542573359,balanced_cleaned,False
P10,41,5770,165.75696638896866,0.0740968069068833,balanced_cleaned,False
P10,42,5914,169.89370870439527,0.0489878196436706,balanced_cleaned,False
P10,43,6049,173.7719046251077,0.0751943464908531,balanced_cleaned,False
P10,44,6196,177.99482907210572,0.0667584142855615,balanced_cleaned,False
P10,45,6335,181.98793450158,0.0673231805550676,balanced_cleaned,False
P10,46,6478,186.09594943981617,0.0565747196547711,balanced_cleaned,False
P10,47,6612,189.9454179833381,0.0881063200572494,balanced_cleaned,False
P10,48,6757,194.1108876759552,0.0908151739630639,balanced_cleaned,False
